eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType 
1063739,ISC,1998,1,11,14,10,48.51,0.75,122.0333,7.9508,13.76,8.369,14.0,32.0,nan,3.76,0.335,
1063791,ISC,1998,1,11,19,18,31.39,0.48,120.978,16.1583,7.563,4.601,70.0,25.0,3.16,4.89,0.192,
1064060,ISC,1998,1,13,0,50,44.2,0.65,120.9502,20.8875,16.26,9.5,83.0,36.0,nan,4.3,0.384,
1064226,ISC,1998,1,13,20,50,10.97,0.36,127.4837,4.811,11.31,6.049,66.0,108.0,nan,4.67,nan,
1064368,ISC,1998,1,14,16,3,14.22,0.72,121.4786,16.7909,13.63,5.929,74.0,32.0,nan,3.87,0.335,
1064375,ISC,1998,1,14,16,41,56.23,0.93,121.0753,16.6034,9.569,7.26,97.0,21.0,nan,3.33,0.317,
1064573,ISC,1998,1,15,15,18,34.36,0.63,125.8456,8.3307,9.804,8.348,106.0,34.0,nan,4.46,0.287,
1064604,ISC,1998,1,15,19,49,19.58,0.31,126.425,2.8906,9.76,5.284,71.0,63.0,nan,4.9,nan,
1064607,ISC,1998,1,15,20,19,22.6,0.81,125.1633,9.361,43.44,11.07,52.0,35.0,nan,4.52,0.454,
1065167,ISC,1998,1,18,22,33,56.43,0.84,128.1975,2.1088,34.82,14.27,67.0,134.0,nan,4.63,0.384,
1065235,ISC,1998,1,19,10,40,52.41,1.02,127.494,2.6048,45.43,18.11,56.0,64.0,nan,4.19,0.384,
1065343,ISC,1998,1,20,4,19,10.75,0.64,127.526,5.2315,18.38,8.962,64.0,76.0,nan,4.84,0.537,
1065617,ISC,1998,1,22,3,19,32.5,1.05,128.1749,6.1105,46.33,12.13,61.0,35.0,nan,3.98,0.454,
1066021,ISC,1998,1,24,14,16,51.01,0.73,123.4465,0.108,16.86,12.5,88.0,170.0,nan,4.67,nan,
1066129,ISC,1998,1,25,8,24,19.76,0.84,121.2244,21.0403,16.41,5.222,85.0,36.0,nan,3.65,0.335,
1066172,ISC,1998,1,25,15,1,47.7,0.7,125.2145,11.6047,18.41,9.103,86.0,40.0,nan,4.52,0.384,
1066173,ISC,1998,1,25,15,13,56.01,0.85,124.0024,7.7452,10.73,9.202,29.0,35.0,nan,4.19,0.384,
1066363,ISC,1998,1,26,21,58,32.67,1.25,127.3414,8.6865,43.51,24.48,60.0,34.0,nan,3.76,0.384,
1066502,ISC-GEM,1998,1,27,15,19,8.0,nan,128.868,2.272,7.5,5.3,nan,44.3,7.5,5.4,0.1,
1066520,ISC,1998,1,27,17,23,29.26,0.84,129.3233,2.3326,47.86,14.89,71.0,35.0,nan,4.67,nan,
1066546,ISC,1998,1,27,21,14,28.35,0.44,125.6337,11.608,12.22,5.994,71.0,53.0,nan,5.45,0.159,
1066644,ISC,1998,1,28,13,23,54.04,0.8,124.5323,3.5068,21.38,16.45,74.0,331.0,nan,4.19,0.537,
1066686,ISC,1998,1,28,19,23,9.86,1.2,124.422,6.1798,39.36,22.43,68.0,54.0,nan,4.09,0.384,
1066810,ISC,1998,1,29,12,55,39.63,0.68,126.1755,0.4327,18.51,12.97,86.0,44.0,nan,4.67,nan,
1075814,ISC,1998,2,8,0,24,23.8,0.78,129.3116,0.0813,37.91,9.929,71.0,35.0,nan,4.63,0.454,
1076124,ISC,1998,2,10,4,24,57.26,0.64,124.1004,0.5858,9.176,6.421,71.0,230.0,6.77,4.79,nan,
1076330,ISC,1998,2,11,12,12,32.08,0.48,124.1647,5.662,11.68,5.207,73.0,525.0,4.76,5.14,nan,
1076337,ISC-GEM,1998,2,11,13,14,48.0,nan,124.994,10.298,6.2,3.8,nan,52.1,5.1,5.52,0.1,
1076341,ISC,1998,2,11,14,4,3.51,0.77,120.84,20.141,26.92,12.3,96.0,34.0,nan,3.98,0.454,
1076598,ISC,1998,2,13,1,15,24.06,1.02,125.452,11.0644,43.6,19.88,74.0,88.0,nan,3.98,0.454,
1076655,ISC,1998,2,13,9,58,50.03,1.11,122.726,10.6541,67.86,15.84,90.0,32.0,nan,4.09,0.335,
1076901,ISC,1998,2,14,19,39,53.3,0.33,123.6678,6.1307,11.54,6.478,62.0,574.0,nan,4.79,nan,
1077013,ISC,1998,2,15,10,9,44.8,1.0,120.5332,16.7675,30.4,21.39,63.0,76.0,nan,3.98,0.335,
1077024,ISC,1998,2,15,12,46,0.23,1.8,127.7094,1.3438,152.5,19.4,79.0,10.0,nan,3.98,0.384,
1077225,ISC,1998,2,16,18,0,11.2,1.42,121.7227,-0.2041,21.89,18.09,84.0,170.0,nan,3.65,0.335,
1077427,ISC,1998,2,17,22,9,40.65,0.92,126.2288,12.3809,18.49,10.82,101.0,32.0,5.33,3.65,0.335,
1077450,ISC,1998,2,18,0,56,53.86,1.97,129.6522,4.8201,86.88,14.28,62.0,35.0,nan,4.63,0.724,
1078106,ISC,1998,2,21,13,29,2.97,3.83,125.2451,4.9007,76.88,38.9,43.0,198.0,nan,4.19,0.384,
1078369,ISC,1998,2,23,7,7,43.13,0.86,126.4488,7.0427,25.8,18.3,52.0,74.0,nan,3.87,0.454,
1079639,ISC,1998,3,2,9,39,47.29,1.05,119.7791,19.6189,27.0,12.08,78.0,24.0,nan,3.76,0.537,
1079889,ISC-GEM,1998,3,3,17,25,49.0,nan,126.861,3.579,8.8,5.1,nan,49.6,5.0,5.13,0.1,
1080119,ISC,1998,3,4,23,15,46.68,0.51,126.1968,10.6273,13.92,6.664,70.0,51.0,nan,4.96,0.192,
1080339,ISC,1998,3,6,5,11,2.01,1.09,121.655,9.6445,22.02,10.69,51.0,35.0,nan,3.87,0.628,
1080669,ISC-GEM,1998,3,8,0,35,43.0,nan,122.119,20.605,4.5,3.7,nan,155.0,5.2,5.72,0.1,
1080709,ISC,1998,3,8,6,17,16.61,0.4,125.7254,9.1072,8.961,5.854,76.0,19.0,nan,4.83,0.147,
1080911,ISC,1998,3,9,15,3,43.96,0.36,122.1496,9.9988,7.037,4.833,53.0,27.0,nan,5.2,0.159,
1081147,ISC-GEM,1998,3,11,0,37,39.0,nan,126.368,6.294,7.4,4.1,nan,35.0,4.7,5.68,0.1,
1081156,ISC,1998,3,11,1,27,55.64,0.81,125.546,5.9237,48.96,10.62,82.0,35.0,nan,3.98,0.384,
1082088,ISC,1998,3,16,17,26,16.07,1.09,121.5633,20.6402,21.12,14.48,75.0,43.0,nan,3.33,0.537,
1082162,ISC,1998,3,17,5,49,11.74,0.82,123.6299,12.8529,38.41,16.36,70.0,13.0,nan,4.09,0.384,
1082204,ISC,1998,3,17,12,21,46.0,2.82,129.2584,3.0817,94.19,21.43,57.0,35.0,nan,4.19,0.454,
1082349,ISC,1998,3,18,9,56,30.74,3.24,121.2972,13.9206,118.1,20.05,44.0,35.0,nan,4.3,0.628,
1082759,ISC,1998,3,20,21,0,15.58,0.56,127.9338,4.6141,8.599,5.804,65.0,43.0,4.81,5.02,0.159,
1082799,ISC,1998,3,21,3,59,33.28,0.5,126.8771,1.1186,14.4,8.486,79.0,35.0,nan,4.63,0.384,
1082875,ISC,1998,3,21,14,16,1.31,0.72,120.9619,13.6987,39.29,13.95,58.0,35.0,nan,4.84,0.384,
1083390,ISC,1998,3,23,20,24,40.24,0.42,121.2565,13.1611,13.05,7.228,62.0,31.0,nan,5.02,0.159,
1083400,ISC,1998,3,23,21,30,47.64,0.68,125.438,11.9969,13.1,6.672,68.0,65.0,5.38,5.02,nan,
1083493,ISC,1998,3,24,7,53,9.1,1.23,125.0723,1.679,49.86,18.03,83.0,154.0,nan,4.56,nan,
1083534,ISC,1998,3,24,15,8,50.58,1.64,128.4414,4.421,82.63,22.07,58.0,46.0,nan,3.87,0.384,
1084660,ISC,1998,3,30,6,20,19.81,0.7,119.0428,14.0581,25.43,14.33,61.0,27.0,4.86,4.19,0.335,
1089528,ISC,1998,4,2,2,52,28.13,1.94,123.5749,0.4937,110.8,15.63,49.0,264.0,nan,3.98,0.335,
1089937,ISC,1998,4,3,20,6,47.59,0.83,125.9451,6.8679,17.43,9.154,77.0,28.0,5.29,4.65,0.159,
1090102,ISC,1998,4,4,13,19,24.79,0.76,126.7613,8.6019,21.39,11.69,95.0,39.0,nan,4.74,0.537,
1090181,ISC,1998,4,4,23,5,4.7,1.01,126.8996,10.1486,105.7,21.66,77.0,41.0,nan,4.19,0.454,
1090209,ISC,1998,4,5,1,51,13.37,1.71,124.7234,2.1464,91.09,16.23,76.0,268.0,nan,3.98,0.628,
1090566,ISC,1998,4,7,2,43,34.7,0.41,122.7633,4.9194,15.2,7.821,66.0,623.0,nan,4.79,nan,
1090618,ISC,1998,4,7,10,18,59.07,0.59,124.7946,5.3891,16.51,9.682,71.0,400.0,nan,4.41,0.384,
1090715,ISC,1998,4,7,23,53,47.61,1.4,119.7981,21.3764,7.569,5.451,176.0,14.0,8.92,4.3,0.537,
1090825,ISC,1998,4,8,16,7,46.06,0.62,124.4576,-0.4707,20.98,13.16,65.0,60.0,nan,4.53,0.341,
1090830,ISC,1998,4,8,17,18,3.7,1.21,119.7674,13.0025,55.11,27.21,81.0,100.0,nan,4.09,0.384,
1091232,ISC,1998,4,11,4,26,20.65,0.76,120.8881,21.2441,10.03,7.937,18.0,36.0,nan,3.98,0.384,
1091264,ISC,1998,4,11,9,58,50.95,0.91,128.0946,3.3934,10.41,7.111,65.0,191.0,9.29,4.67,nan,
1091318,ISC,1998,4,11,16,33,30.99,2.01,116.6581,17.4193,85.44,25.48,84.0,35.0,nan,3.33,0.724,
1091341,ISC,1998,4,11,20,5,21.43,0.73,126.4227,12.4211,35.95,14.29,79.0,41.0,nan,4.09,0.384,
1091627,ISC,1998,4,12,15,27,44.34,0.79,120.1735,17.5966,28.28,16.42,73.0,33.0,nan,4.52,0.628,
1091893,ISC,1998,4,13,8,19,25.45,0.38,123.0673,4.6515,12.29,7.136,74.0,582.0,nan,4.79,nan,
1091993,ISC,1998,4,13,17,18,17.34,0.72,121.2313,16.5064,22.7,14.88,65.0,21.0,nan,4.3,0.454,
1092226,ISC,1998,4,14,13,25,7.95,0.83,120.6815,17.5506,18.62,12.89,59.0,45.0,6.08,5.02,0.192,
1092318,ISC,1998,4,15,1,33,57.59,0.86,120.2998,16.2944,60.6,19.15,70.0,19.0,nan,3.98,0.454,
1092524,ISC,1998,4,16,0,31,55.52,0.64,128.2903,1.418,29.09,13.43,66.0,61.0,nan,5.06,0.537,
1093051,ISC,1998,4,18,19,16,52.1,3.68,120.6865,1.1553,62.87,20.68,123.0,35.0,nan,3.98,0.384,
1093222,ISC,1998,4,19,17,59,10.58,0.52,127.0186,6.8864,11.52,7.464,65.0,53.0,5.0,4.96,0.192,
1093302,ISC,1998,4,20,2,8,13.26,0.77,124.8584,11.247,29.92,16.19,63.0,100.0,nan,4.52,0.454,
1093337,ISC,1998,4,20,7,44,15.49,1.67,122.6599,9.7081,103.7,21.1,54.0,27.0,nan,4.09,0.384,
1093416,ISC,1998,4,20,18,55,59.54,0.74,122.4199,-0.9281,12.04,9.945,142.0,26.0,nan,4.95,0.335,
1093840,ISC,1998,4,22,8,32,25.19,0.57,123.7599,-0.1267,8.876,6.695,76.0,138.0,4.76,5.25,nan,
1094099,ISC,1998,4,23,7,17,33.96,1.03,126.8392,4.023,104.7,18.2,77.0,36.0,nan,4.19,0.384,
1094236,ISC,1998,4,23,22,55,16.49,0.91,118.5549,17.8711,22.4,16.4,58.0,35.0,nan,3.76,0.335,
1094284,ISC,1998,4,24,5,34,42.64,0.52,119.198,15.027,19.03,10.59,57.0,26.0,3.15,4.59,0.398,
1094294,ISC,1998,4,24,7,13,12.97,0.41,128.3875,2.5412,8.714,5.353,61.0,194.0,3.4,5.37,nan,
1094475,ISC-GEM,1998,4,25,5,17,40.0,nan,124.705,4.207,7.4,4.9,nan,332.6,6.6,5.29,0.1,
1094540,ISC,1998,4,25,14,25,53.34,0.71,126.6733,-0.5077,12.12,8.836,29.0,61.0,7.19,4.95,0.384,
1094551,ISC,1998,4,25,15,33,31.73,0.37,126.7634,7.663,10.87,6.936,71.0,71.0,nan,5.02,nan,
1094582,ISC,1998,4,25,19,59,35.38,0.88,120.2405,6.0252,23.01,15.34,61.0,35.0,nan,3.65,0.317,
1095198,ISC,1998,4,28,23,20,52.04,0.45,126.2022,13.0427,13.19,6.893,72.0,25.0,2.85,4.83,0.159,
1104026,ISC,1998,5,1,22,32,37.99,2.92,126.6697,1.6766,167.1,19.42,54.0,47.0,nan,4.52,0.454,
1104048,ISC-GEM,1998,5,2,0,31,37.0,nan,126.231,4.55,10.0,5.9,nan,110.1,43.9,5.29,0.1,
1104192,ISC,1998,5,2,19,54,8.38,0.63,125.8939,5.858,10.68,6.598,71.0,147.0,5.56,4.79,nan,
1104259,ISC,1998,5,3,2,19,50.58,0.54,127.8748,1.9925,12.39,9.565,55.0,50.0,nan,4.67,nan,
usp0008mds,NEIC,1998,5,4,0,2,57.41,nan,125.708,21.956,nan,nan,nan,33.0,nan,4.67,nan,
1104440,ISC,1998,5,4,0,19,54.46,0.75,123.8845,4.7671,27.7,8.001,87.0,35.0,nan,4.19,0.384,
1104587,NEIC,1998,5,4,14,19,47.1,nan,127.671,10.989,nan,nan,nan,33.0,nan,3.75,0.283,
1104706,ISC,1998,5,5,3,11,18.46,0.39,121.9776,19.7368,8.326,5.262,78.0,44.0,nan,5.26,0.192,
1106474,ISC,1998,5,14,7,20,9.66,0.68,126.0527,3.0545,19.3,7.856,85.0,72.0,nan,4.67,nan,
1106587,ISC,1998,5,14,19,55,31.68,1.1,123.4388,5.3089,14.93,11.22,147.0,35.0,nan,4.09,0.384,
1107064,ISC,1998,5,16,19,11,24.9,0.57,124.5447,11.0565,7.155,4.881,60.0,11.0,nan,4.3,0.335,
1107139,ISC,1998,5,17,4,19,55.46,0.59,126.896,9.4191,11.57,7.197,75.0,41.0,nan,4.67,nan,
1107590,ISC,1998,5,19,18,7,0.55,0.5,120.6999,18.5744,9.02,7.222,61.0,41.0,nan,4.65,0.192,
1107977,ISC,1998,5,21,18,6,24.57,0.94,125.2327,4.9777,17.72,11.72,88.0,35.0,nan,3.87,0.454,
1108352,ISC-GEM,1998,5,23,17,44,47.0,nan,123.823,8.239,5.0,3.3,nan,640.7,8.2,6.0,0.1,
1108418,ISC,1998,5,24,2,41,34.04,0.5,121.7711,-0.82,14.58,8.926,81.0,31.0,nan,4.79,nan,
1108753,ISC,1998,5,26,7,33,3.14,0.59,126.8247,9.8171,11.57,7.332,81.0,42.0,nan,4.52,0.537,
1109282,ISC,1998,5,29,3,50,6.27,1.04,126.8354,0.3783,20.84,16.65,66.0,47.0,nan,4.9,nan,
1109307,ISC,1998,5,29,7,28,55.89,1.58,124.7672,12.0146,23.51,8.577,58.0,10.0,nan,3.76,0.335,
1109339,ISC,1998,5,29,12,7,58.07,0.68,127.443,3.4707,23.77,10.16,71.0,45.0,nan,4.56,nan,
1109610,ISC,1998,5,30,19,32,54.84,0.71,124.0378,1.1684,42.45,11.11,71.0,250.0,nan,4.09,0.384,
1143143,ISC,1998,6,1,13,35,9.24,1.36,122.3586,16.5193,12.96,6.043,78.0,53.0,13.8,4.09,0.335,
1143161,ISC,1998,6,1,14,8,17.65,2.42,118.8541,1.3344,65.55,21.19,90.0,35.0,nan,4.41,0.628,
1143177,ISC,1998,6,1,15,23,36.39,0.54,125.9281,8.7251,8.31,5.256,73.0,34.0,nan,4.53,0.159,
1143446,ISC,1998,6,2,19,26,22.77,0.82,127.6115,1.5071,53.63,12.76,67.0,10.0,nan,4.09,0.454,
1143884,ISC,1998,6,5,0,21,54.35,0.63,120.8342,-0.9229,16.09,9.23,90.0,35.0,nan,4.59,0.192,
1144276,ISC,1998,6,7,3,52,50.66,0.74,125.3545,5.9847,13.4,9.592,101.0,111.0,nan,3.98,0.335,
1144388,ISC,1998,6,7,19,32,16.84,1.1,126.1815,10.2682,13.8,8.792,63.0,44.0,nan,3.98,0.454,
1145524,ISC,1998,6,14,4,42,36.24,1.05,129.371,3.0986,87.49,11.63,64.0,130.0,nan,4.3,0.335,
1145740,ISC,1998,6,15,12,46,4.09,1.99,127.3403,5.1506,53.25,18.23,54.0,53.0,nan,3.54,0.384,
1146453,ISC,1998,6,19,18,50,30.63,1.04,127.8089,0.9798,18.83,11.23,79.0,33.0,3.57,4.71,0.192,
1146483,ISC,1998,6,20,0,3,5.23,0.51,121.6035,0.5325,13.13,8.77,91.0,113.0,nan,4.9,nan,
1146488,ISC,1998,6,20,0,29,30.88,0.69,123.291,0.2072,22.1,12.67,77.0,162.0,nan,4.09,0.384,
1146530,ISC,1998,6,20,7,54,29.95,0.95,122.4843,3.0463,32.63,19.67,59.0,552.0,nan,3.87,0.335,
1147001,ISC,1998,6,22,23,46,58.99,0.56,124.3154,1.4015,18.85,9.969,86.0,235.0,nan,4.41,0.335,
1147222,ISC,1998,6,24,7,9,46.07,0.62,126.0322,2.2758,15.69,7.344,96.0,105.0,nan,4.56,nan,
1147458,ISC,1998,6,25,12,37,3.28,0.66,122.4008,15.1053,12.45,5.756,84.0,66.0,6.67,4.56,nan,
1147471,ISC,1998,6,25,14,1,17.22,1.18,126.0462,7.406,37.55,22.25,71.0,25.0,nan,3.98,0.454,
1147504,ISC,1998,6,25,19,7,35.58,0.84,119.107,4.9769,23.31,12.1,78.0,35.0,nan,3.98,0.317,
1147706,ISC,1998,6,26,21,38,59.11,0.85,120.5807,13.6804,20.15,12.03,72.0,150.0,nan,4.3,0.384,
1147789,ISC,1998,6,27,8,3,8.7,0.43,126.5737,10.431,11.43,6.637,77.0,44.0,nan,4.9,nan,
1147859,ISC-GEM,1998,6,27,17,7,3.0,nan,126.358,1.151,6.8,4.7,nan,56.5,6.5,5.29,0.1,
1147888,ISC,1998,6,27,21,2,42.95,0.34,124.2279,9.2907,7.503,4.109,68.0,542.0,3.21,5.48,nan,
1147998,ISC,1998,6,28,12,1,22.7,0.57,123.1687,4.1008,27.38,10.26,70.0,573.0,nan,4.41,0.537,
1148076,ISC,1998,6,29,0,2,46.23,1.99,119.5627,12.65,39.14,19.46,101.0,35.0,nan,4.19,0.384,
1163918,ISC,1998,7,1,1,20,57.33,0.76,126.5569,4.2628,21.32,10.74,79.0,85.0,nan,4.09,0.454,
1163999,ISC,1998,7,1,11,29,22.06,0.63,127.0277,3.0897,11.77,6.274,82.0,65.0,5.97,5.02,nan,
1164080,ISC,1998,7,1,20,42,39.22,0.76,122.0791,0.1169,14.97,9.827,134.0,202.0,nan,4.52,0.628,
1165032,ISC,1998,7,6,22,6,14.72,0.98,122.2738,8.3423,11.88,8.041,63.0,44.0,nan,3.44,0.628,
1165079,ISC,1998,7,7,3,28,22.42,1.63,126.0988,0.0187,108.1,11.88,53.0,44.0,nan,4.19,0.454,
1165163,ISC,1998,7,7,13,34,26.0,0.43,119.9946,17.2571,9.423,5.014,70.0,40.0,3.9,5.14,0.192,
1165296,ISC,1998,7,8,7,43,52.74,0.89,123.1072,3.4542,43.49,17.16,75.0,545.0,nan,3.76,0.628,
1165454,ISC,1998,7,9,5,47,20.26,0.71,126.2262,0.491,21.81,15.29,101.0,44.0,nan,4.56,nan,
1165579,ISC,1998,7,9,16,23,59.37,1.25,126.6836,4.8575,29.68,14.29,70.0,100.0,nan,4.09,0.724,
1166109,ISC,1998,7,12,15,48,22.26,0.65,125.5855,1.8129,34.49,10.19,74.0,100.0,nan,4.63,0.454,
1166311,ISC,1998,7,13,17,28,37.31,0.88,119.7617,21.2905,6.934,5.362,87.0,24.0,6.75,4.09,0.335,
1166510,ISC,1998,7,14,16,46,0.6,0.33,124.8421,13.7572,7.609,3.972,72.0,27.0,nan,5.26,0.192,
1167002,ISC,1998,7,17,2,30,24.7,1.04,120.1265,18.5591,14.79,11.21,79.0,24.0,nan,3.87,0.317,
1167572,ISC,1998,7,19,11,4,52.31,0.45,124.3875,12.5856,9.807,4.918,61.0,100.0,nan,4.63,0.384,
1167699,ISC,1998,7,20,1,40,7.94,1.58,122.4453,2.1151,47.96,14.16,85.0,35.0,nan,4.74,0.335,
1168155,ISC,1998,7,22,15,41,4.83,1.7,122.6984,17.8162,24.28,10.21,37.0,35.0,nan,3.87,0.335,
1168466,ISC,1998,7,24,11,10,10.97,1.55,121.8717,2.0701,36.92,10.67,112.0,27.0,7.92,4.3,0.335,
1168522,ISC-GEM,1998,7,24,18,44,3.0,nan,121.993,21.409,4.4,3.6,nan,20.0,3.7,6.1,0.1,
1168524,ISC,1998,7,24,18,53,45.81,1.08,123.3262,21.5414,25.69,17.87,85.0,35.0,nan,3.65,0.384,
1168565,ISC,1998,7,24,23,2,27.15,0.96,127.6745,2.3204,38.9,17.54,63.0,64.0,nan,4.41,0.335,
1168642,ISC,1998,7,25,8,6,14.12,0.69,124.8148,6.5131,12.47,6.968,76.0,398.0,6.63,4.3,0.384,
1169219,ISC,1998,7,28,22,53,59.55,0.47,120.8204,1.1955,9.958,7.005,96.0,29.0,nan,4.71,0.159,
1169229,ISC,1998,7,28,23,57,9.95,0.68,125.8173,4.6376,20.33,9.097,79.0,100.0,nan,4.3,0.335,
1169291,ISC,1998,7,29,8,29,23.94,0.35,129.1886,1.1066,9.863,6.195,68.0,21.0,3.51,5.25,nan,
1169755,ISC,1998,7,31,12,1,40.99,1.42,118.2234,13.3701,27.53,13.36,84.0,35.0,nan,4.19,0.384,
1174049,ISC,1998,8,1,7,4,21.94,0.48,120.5814,14.9964,12.01,4.985,80.0,43.0,nan,4.83,0.192,
1174057,ISC,1998,8,1,8,27,29.22,0.6,123.3816,0.6378,22.52,11.16,81.0,300.0,nan,4.67,nan,
1174156,ISC-GEM,1998,8,1,21,21,33.0,nan,123.694,12.368,6.4,3.6,nan,15.0,3.7,5.23,0.1,
1174368,ISC,1998,8,3,1,18,15.47,0.43,119.2633,18.2555,9.002,6.925,35.0,28.0,2.47,4.65,0.159,
1174516,MAN,1998,8,3,18,36,9.7,nan,120.49,16.69,nan,nan,nan,3.0,nan,4.53,0.223,
1174822,ISC,1998,8,5,9,29,20.85,0.55,126.4282,2.8443,17.16,7.535,61.0,63.0,nan,4.67,nan,
1174848,ISC,1998,8,5,11,26,27.91,0.92,121.4539,0.1789,50.36,14.38,71.0,150.0,nan,4.3,0.454,
1175154,ISC,1998,8,7,6,11,50.48,0.55,125.5534,4.232,22.67,8.423,81.0,120.0,nan,4.67,nan,
1175251,ISC,1998,8,7,17,47,5.9,0.53,125.4793,0.3543,11.35,6.948,73.0,57.0,4.58,4.71,0.159,
1175338,ISC,1998,8,8,4,5,10.18,1.17,125.2433,8.0445,7.453,4.719,66.0,40.0,12.5,4.56,nan,
1175418,ISC,1998,8,8,14,5,41.79,0.93,123.8051,1.7826,51.98,15.08,83.0,200.0,nan,3.76,0.335,
1175864,ISC,1998,8,10,22,47,45.38,0.84,125.6897,-0.2788,42.1,12.28,69.0,57.0,nan,4.56,nan,
1176029,ISC,1998,8,11,17,35,29.66,1.01,121.0385,16.0194,11.63,6.027,75.0,39.0,15.3,3.44,0.454,
1177373,ISC,1998,8,18,8,17,56.47,0.55,123.5295,14.8928,8.369,6.167,56.0,33.0,nan,4.59,0.159,
1177456,ISC,1998,8,18,17,46,12.49,1.23,121.7808,15.9042,13.69,7.173,69.0,39.0,nan,3.11,0.384,
1177595,ISC,1998,8,19,8,42,22.16,0.53,120.3192,20.7054,9.723,5.61,108.0,27.0,3.5,4.19,0.335,
1177662,ISC,1998,8,19,14,52,49.87,1.51,119.9754,13.4929,13.44,10.43,92.0,16.0,nan,4.3,0.335,
1177753,ISC,1998,8,20,3,2,9.86,0.99,119.2292,14.9647,22.0,9.022,55.0,22.0,nan,3.87,0.384,
1177874,ISC,1998,8,20,16,4,1.52,1.1,122.9958,15.8171,16.79,8.094,68.0,35.0,nan,3.65,0.335,
1177875,ISC,1998,8,20,16,19,41.54,1.34,123.6626,13.5406,18.79,7.687,59.0,29.0,nan,3.33,0.335,
1177985,ISC,1998,8,21,6,1,18.94,0.88,119.5056,13.2865,11.6,10.06,52.0,21.0,nan,4.19,0.628,
1178220,ISC,1998,8,22,13,34,25.32,0.66,126.8498,6.162,23.82,9.163,63.0,10.0,nan,4.52,0.384,
1178301,ISC-GEM,1998,8,23,0,32,53.0,nan,124.635,4.708,7.2,4.4,nan,17.5,3.9,5.34,0.1,
1178331,ISC-GEM,1998,8,23,5,36,9.0,nan,120.022,14.803,5.0,3.2,nan,30.0,4.6,5.98,0.1,
1178535,ISC,1998,8,24,4,10,59.79,0.45,126.8855,3.6912,19.47,7.095,60.0,100.0,nan,4.79,nan,
1178752,ISC,1998,8,25,9,55,19.8,0.93,128.9971,0.2773,23.74,11.82,59.0,35.0,nan,4.3,0.454,
1179364,ISC-GEM,1998,8,28,12,40,58.0,nan,125.019,-0.086,5.5,3.7,nan,50.0,5.0,6.11,0.1,
1179504,ISC,1998,8,29,7,26,47.64,0.85,125.2199,12.0408,16.2,8.483,54.0,66.0,nan,4.41,0.537,
1179524,ISC,1998,8,29,11,3,55.18,0.44,123.4038,12.6289,8.351,4.307,64.0,13.0,nan,4.89,0.287,
1202366,ISC,1998,9,1,18,37,59.12,0.75,122.7687,4.0698,33.74,12.58,71.0,573.0,nan,4.09,0.628,
1202441,ISC,1998,9,2,3,1,26.43,0.75,127.0837,4.9271,22.56,11.53,74.0,35.0,nan,4.3,0.454,
1202485,ISC-GEM,1998,9,2,8,37,33.0,nan,126.686,5.485,4.8,3.2,nan,65.0,5.0,6.82,0.1,
1202508,ISC,1998,9,2,11,37,0.11,0.93,129.6265,-0.2924,19.32,13.15,40.0,35.0,nan,4.41,0.628,
1202601,ISC-GEM,1998,9,2,20,13,4.0,nan,121.946,2.713,9.1,5.1,nan,605.9,13.5,5.18,0.1,
1202803,MAN,1998,9,3,16,50,12.0,nan,125.49,10.45,nan,nan,nan,4.0,nan,4.53,0.223,
1203110,MAN,1998,9,5,9,23,23.5,nan,126.72,9.85,nan,nan,nan,41.0,nan,4.53,0.223,
1203223,ISC-GEM,1998,9,6,0,32,56.0,nan,117.379,14.142,5.6,3.9,nan,15.0,3.9,5.26,0.1,
1203252,MAN,1998,9,6,5,36,56.7,nan,124.34,8.79,nan,nan,nan,3.0,nan,4.85,0.223,
1203278,ISC,1998,9,6,8,40,4.2,0.63,121.2079,0.552,20.4,7.908,88.0,100.0,nan,4.79,nan,
1203398,ISC,1998,9,7,1,54,44.86,0.5,125.0127,2.2945,16.5,7.883,86.0,200.0,nan,4.56,nan,
1203504,MAN,1998,9,7,18,31,22.7,nan,124.51,12.99,nan,nan,nan,15.0,nan,4.53,0.223,
1203825,ISC,1998,9,9,13,34,15.62,0.64,127.8392,2.9069,8.856,6.073,86.0,107.0,5.54,5.02,nan,
1204687,ISC,1998,9,14,15,9,56.25,0.63,126.845,8.6093,10.43,5.929,85.0,57.0,5.68,4.83,0.192,
1204775,MAN,1998,9,15,5,47,25.9,nan,126.4,9.98,nan,nan,nan,28.0,nan,4.81,0.223,
1204819,ISC,1998,9,15,8,12,4.58,1.15,121.5369,17.5712,10.65,7.639,75.0,40.0,nan,4.84,0.537,
1204957,ISC,1998,9,15,21,50,18.09,0.65,128.4415,4.4085,18.7,10.95,58.0,46.0,nan,4.67,nan,
1205026,MAN,1998,9,16,7,30,37.9,nan,124.11,7.58,nan,nan,nan,12.0,nan,4.69,0.223,
1205384,MAN,1998,9,18,5,29,19.8,nan,123.09,9.46,nan,nan,nan,5.0,nan,4.45,0.223,
1205472,ISC,1998,9,18,13,14,31.03,1.11,128.0296,5.4843,30.54,18.16,29.0,100.0,nan,3.54,0.335,
1205702,ISC,1998,9,19,20,15,54.03,0.38,124.2581,3.4087,10.48,7.047,71.0,331.0,nan,4.41,0.384,
